pc_time_iso,t_us,status1,status2,status3,ch1,ch2
2026-04-01T11:44:57.142,2305824,192,0,0,-2027299,-2102936
2026-04-01T11:44:57.146,2308800,192,0,0,7054203,4928278
2026-04-01T11:44:57.150,2311604,192,0,0,1641792,1636909
2026-04-01T11:44:57.150,2314408,192,0,0,336163,1312021
2026-04-01T11:44:57.154,2317128,192,0,0,-8282059,-2972174
2026-04-01T11:44:57.158,2320104,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.158,2323080,192,0,0,-3873485,-2697730
2026-04-01T11:44:57.162,2326056,192,0,0,3254797,2606168
2026-04-01T11:44:57.166,2328860,192,0,0,1637138,1593526
2026-04-01T11:44:57.166,2331668,192,0,0,841669,1438473
2026-04-01T11:44:57.170,2334384,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.174,2337360,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.178,2340336,192,0,0,5162484,5645277
2026-04-01T11:44:57.179,2343140,192,0,0,3817274,2963679
2026-04-01T11:44:57.182,2345944,192,0,0,1540098,1614455
2026-04-01T11:44:57.186,2348748,192,0,0,-6924182,-1859161
2026-04-01T11:44:57.187,2351724,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.191,2354700,192,0,0,-6282823,-6432779
2026-04-01T11:44:57.195,2357676,192,0,0,5584239,4677824
2026-04-01T11:44:57.195,2360480,192,0,0,1564279,1448581
2026-04-01T11:44:57.199,2363284,192,0,0,1688317,1887803
2026-04-01T11:44:57.203,2366088,192,0,0,-4905636,-769722
2026-04-01T11:44:57.207,2368980,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.207,2371956,192,0,0,-7848702,-7773311
2026-04-01T11:44:57.211,2374928,192,0,0,5410391,3221139
2026-04-01T11:44:57.215,2377740,192,0,0,1743496,1682811
2026-04-01T11:44:57.215,2380540,192,0,0,1713455,1728298
2026-04-01T11:44:57.219,2383344,192,0,0,-8388608,-6759822
2026-04-01T11:44:57.223,2386320,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.227,2389292,192,0,0,2615553,2018319
2026-04-01T11:44:57.228,2392104,192,0,0,6069909,3802310
2026-04-01T11:44:57.232,2394904,192,0,0,1847322,1840844
2026-04-01T11:44:57.236,2397708,192,0,0,-2313127,729974
2026-04-01T11:44:57.236,2400516,192,0,0,-8388608,-5275299
2026-04-01T11:44:57.240,2403488,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.244,2406464,192,0,0,1195523,491036
2026-04-01T11:44:57.244,2409184,192,0,0,6678949,4401068
2026-04-01T11:44:57.248,2411988,192,0,0,1727296,1722778
2026-04-01T11:44:57.252,2414796,192,0,0,-1113926,998426
2026-04-01T11:44:57.252,2417600,192,0,0,-8388608,-4208544
2026-04-01T11:44:57.256,2420576,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.260,2423548,192,0,0,-1495504,39713
2026-04-01T11:44:57.264,2426268,192,0,0,2395413,2031874
2026-04-01T11:44:57.264,2429076,192,0,0,1619473,1627963
2026-04-01T11:44:57.268,2431880,192,0,0,-377059,1421836
2026-04-01T11:44:57.272,2434684,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.273,2437660,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.277,2440636,192,0,0,7333681,5975886
2026-04-01T11:44:57.281,2443440,192,0,0,2902697,2461407
2026-04-01T11:44:57.281,2446244,192,0,0,1642514,1549931
2026-04-01T11:44:57.285,2449048,192,0,0,-8155561,-3201466
2026-04-01T11:44:57.289,2452024,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.293,2455000,192,0,0,-2992910,-3766346
2026-04-01T11:44:57.293,2457972,192,0,0,8036276,5318089
2026-04-01T11:44:57.297,2460788,192,0,0,3474944,191
2026-04-01T11:44:57.301,2463244,192,0,0,2245476,1430855
2026-04-01T11:44:57.301,2466048,192,0,0,-3694739,-2842105
2026-04-01T11:44:57.305,2469032,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.309,2472000,192,0,0,-6008592,-5533504
2026-04-01T11:44:57.310,2474976,192,0,0,5931495,4455816
2026-04-01T11:44:57.313,2477780,192,0,0,1540552,1657526
2026-04-01T11:44:57.318,2480584,192,0,0,2606011,2897331
2026-04-01T11:44:57.322,2483388,192,0,0,-8388608,-7384965
2026-04-01T11:44:57.322,2486372,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.326,2489340,192,0,0,-7123989,-7294777
2026-04-01T11:44:57.330,2492316,192,0,0,4731899,3276786
2026-04-01T11:44:57.330,2495120,192,0,0,1393316,1899716
2026-04-01T11:44:57.334,2497924,192,0,0,-4782237,76908
2026-04-01T11:44:57.338,2500648,192,0,0,-8388608,-7085440
2026-04-01T11:44:57.338,2503620,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.342,2506596,192,0,0,3949848,3312796
2026-04-01T11:44:57.346,2509400,192,0,0,5559466,3739982
2026-04-01T11:44:57.350,2512204,192,0,0,2069178,2017443
2026-04-01T11:44:57.350,2515020,192,0,0,958399,5357634
2026-04-01T11:44:57.354,2517728,192,0,0,-8388608,-4220697
2026-04-01T11:44:57.358,2520704,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.359,2523680,192,0,0,1561344,3262296
2026-04-01T11:44:57.363,2526484,192,0,0,1842749,1618840
2026-04-01T11:44:57.367,2529292,192,0,0,1468891,1547068
2026-04-01T11:44:57.367,2532096,192,0,0,-3051149,-22533
2026-04-01T11:44:57.371,2534900,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.375,2537876,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.379,2540848,192,0,0,6787947,5078279
2026-04-01T11:44:57.379,2543664,192,0,0,2083258,2142037
2026-04-01T11:44:57.383,2546460,192,0,0,1759533,1826713
2026-04-01T11:44:57.387,2549264,192,0,0,-8388608,-4811092
2026-04-01T11:44:57.388,2552240,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.391,2555216,192,0,0,-906938,-616917
2026-04-01T11:44:57.395,2558028,192,0,0,7164228,5570065
2026-04-01T11:44:57.396,2560824,192,0,0,2231081,2078630
2026-04-01T11:44:57.400,2563628,192,0,0,1521085,4505899
2026-04-01T11:44:57.404,2566436,192,0,0,-6219466,764309
2026-04-01T11:44:57.410,2569240,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.411,2572216,192,0,0,-3380734,-2615347
2026-04-01T11:44:57.412,2575188,192,0,0,6922128,4980177
2026-04-01T11:44:57.416,2577992,192,0,0,1577571,1797801
2026-04-01T11:44:57.417,2580800,192,0,0,599569,1124670
2026-04-01T11:44:57.420,2583520,192,0,0,-7992549,-2916271
2026-04-01T11:44:57.424,2586496,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.424,2589468,192,0,0,-4623878,-4450120
2026-04-01T11:44:57.428,2592444,192,0,0,3430533,2742821
2026-04-01T11:44:57.434,2595248,192,0,0,1539818,1481025
2026-04-01T11:44:57.434,2598052,192,0,0,98304,106992
2026-04-01T11:44:57.436,2600604,192,0,0,-8388608,-8286424
2026-04-01T11:44:57.440,2603580,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.444,2606556,192,0,0,6677446,5090206
2026-04-01T11:44:57.444,2609360,192,0,0,4270907,2982079
2026-04-01T11:44:57.448,2612164,192,0,0,1808364,1331653
2026-04-01T11:44:57.453,2614968,192,0,0,-5721455,-949919
2026-04-01T11:44:57.453,2617860,192,0,0,-8388608,-7996172
2026-04-01T11:44:57.457,2620836,192,0,0,-6915652,-6627287
2026-04-01T11:44:57.461,2623808,192,0,0,5411372,5240102
2026-04-01T11:44:57.465,2626616,192,0,0,4946568,3420063
2026-04-01T11:44:57.465,2629420,192,0,0,1306561,1785951
2026-04-01T11:44:57.469,2632224,192,0,0,-5461101,-893299
2026-04-01T11:44:57.473,2635116,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.473,2638088,192,0,0,-8388608,-8264277
2026-04-01T11:44:57.477,2641064,192,0,0,3387011,1
2026-04-01T11:44:57.481,2643360,192,0,0,1546286,1880036
2026-04-01T11:44:57.481,2646164,192,0,0,2018339,1987555
2026-04-01T11:44:57.485,2648968,192,0,0,718542,4775323
2026-04-01T11:44:57.489,2651688,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.490,2654664,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.494,2657640,192,0,0,6279601,3608055
2026-04-01T11:44:57.498,2660452,192,0,0,1860282,1969785
2026-04-01T11:44:57.498,2663248,192,0,0,1691703,1782686
2026-04-01T11:44:57.502,2666056,192,0,0,-8388608,-5358507
2026-04-01T11:44:57.506,2669028,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.510,2672004,192,0,0,780629,-312165
2026-04-01T11:44:57.510,2674728,192,0,0,6962403,4431905
2026-04-01T11:44:57.514,2677528,192,0,0,2165158,2037739
2026-04-01T11:44:57.518,2680336,192,0,0,1986244,1146779
2026-04-01T11:44:57.518,2683140,192,0,0,-6872677,-3783757
2026-04-01T11:44:57.522,2686116,192,0,0,-8388608,-8388512
2026-04-01T11:44:57.526,2689100,192,0,0,-1705385,-965988
2026-04-01T11:44:57.527,2691980,192,0,0,6979370,5194682
2026-04-01T11:44:57.531,2694784,192,0,0,1627616,1599334
2026-04-01T11:44:57.535,2697588,192,0,0,-406927,1501058
2026-04-01T11:44:57.539,2700404,192,0,0,-8388608,-2757692
2026-04-01T11:44:57.539,2703372,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.543,2706344,192,0,0,-3697548,-2301148
2026-04-01T11:44:57.547,2709320,192,0,0,2977811,2271299
2026-04-01T11:44:57.547,2712124,192,0,0,1524844,1387820
2026-04-01T11:44:57.551,2714928,192,0,0,-8353551,-2820592
2026-04-01T11:44:57.555,2717904,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.559,2720888,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.559,2723856,192,0,0,7050903,5633354
2026-04-01T11:44:57.563,2726660,192,0,0,3594258,2551220
2026-04-01T11:44:57.567,2729464,192,0,0,2380181,3255191
2026-04-01T11:44:57.567,2732268,192,0,0,-3333789,3480537
2026-04-01T11:44:57.572,2735168,192,0,0,-8388608,-8272511
2026-04-01T11:44:57.576,2738136,192,0,0,-6267681,-6544261
2026-04-01T11:44:57.576,2741108,192,0,0,5884101,4857452
2026-04-01T11:44:57.580,2743912,192,0,0,1688864,1326981
2026-04-01T11:44:57.584,2746720,192,0,0,2158803,2402950
2026-04-01T11:44:57.588,2749532,192,0,0,-1832692,3960699
2026-04-01T11:44:57.588,2752416,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.592,2755388,192,0,0,-7628322,-7441496
2026-04-01T11:44:57.596,2758364,192,0,0,4976404,3238435
2026-04-01T11:44:57.596,2761168,192,0,0,1701375,1623199
2026-04-01T11:44:57.600,2763976,192,0,0,1653905,1623811
2026-04-01T11:44:57.604,2766780,192,0,0,-8388608,-7152813
2026-04-01T11:44:57.608,2769756,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.608,2772728,192,0,0,3171709,2452776
2026-04-01T11:44:57.612,2775536,192,0,0,5607683,3525380
2026-04-01T11:44:57.616,2778340,192,0,0,1700493,49152
2026-04-01T11:44:57.617,2780976,192,0,0,674253,4885738
2026-04-01T11:44:57.621,2783696,192,0,0,-8388608,-4103944
2026-04-01T11:44:57.625,2786668,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.625,2789644,192,0,0,130060,2478789
2026-04-01T11:44:57.629,2792364,192,0,0,5871035,4654926
2026-04-01T11:44:57.633,2795168,192,0,0,1800247,1830394
2026-04-01T11:44:57.633,2797976,192,0,0,-2394977,384432
2026-04-01T11:44:57.637,2800780,192,0,0,-8388608,-5004406
2026-04-01T11:44:57.641,2803756,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.641,2806728,192,0,0,429723,709700
2026-04-01T11:44:57.645,2809364,192,0,0,2169598,2039087
2026-04-01T11:44:57.649,2812168,192,0,0,1650301,1808117
2026-04-01T11:44:57.653,2814976,192,0,0,-1650349,217028
2026-04-01T11:44:57.654,2817780,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.658,2820756,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.662,2823728,192,0,0,7167008,5619840
2026-04-01T11:44:57.662,2826536,192,0,0,2594991,1913234
2026-04-01T11:44:57.666,2829344,192,0,0,1637512,1532963
2026-04-01T11:44:57.670,2832144,192,0,0,-5866306,1093879
2026-04-01T11:44:57.670,2835036,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.674,2838008,192,0,0,-3827284,-3571025
2026-04-01T11:44:57.678,2840984,192,0,0,6875416,4305225
2026-04-01T11:44:57.682,2843788,192,0,0,3065776,2232911
2026-04-01T11:44:57.682,2846592,192,0,0,559053,1479683
2026-04-01T11:44:57.686,2849316,192,0,0,-7704996,-2942892
2026-04-01T11:44:57.690,2852288,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.690,2855264,192,0,0,-5583841,-4710372
2026-04-01T11:44:57.694,2858240,192,0,0,6159944,4895750
2026-04-01T11:44:57.698,2861044,192,0,0,1647619,1432755
2026-04-01T11:44:57.699,2863848,192,0,0,2159793,1620512
2026-04-01T11:44:57.703,2866656,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.707,2869628,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.711,2872604,192,0,0,-6878636,-8339456
2026-04-01T11:44:57.711,2875580,192,0,0,4325648,3125094
2026-04-01T11:44:57.715,2878384,192,0,0,1658577,1674061
2026-04-01T11:44:57.719,2881188,192,0,0,-2214389,-454013
2026-04-01T11:44:57.719,2884080,192,0,0,-8388608,-7781058
2026-04-01T11:44:57.723,2887056,192,0,0,-8388608,-7315069
2026-04-01T11:44:57.727,2890028,192,0,0,2522263,4798300
2026-04-01T11:44:57.731,2892840,192,0,0,4723349,3459729
2026-04-01T11:44:57.731,2895640,192,0,0,1336405,1808803
2026-04-01T11:44:57.735,2898444,192,0,0,-5266561,-671231
2026-04-01T11:44:57.735,2901336,192,0,6,4,4
2026-04-01T11:44:57.739,2903420,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.743,2906096,192,0,0,3350677,3656096
2026-04-01T11:44:57.744,2908900,192,0,0,5671542,4029104
2026-04-01T11:44:57.748,2911704,192,0,0,2056819,1949564
2026-04-01T11:44:57.752,2914508,192,0,0,120073,5167359
2026-04-01T11:44:57.756,2917228,192,0,0,-8388608,-4046392
2026-04-01T11:44:57.756,2920204,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.760,2923180,192,0,0,1182987,2173526
2026-04-01T11:44:57.764,2925984,192,0,0,1868161,1827418
2026-04-01T11:44:57.764,2928788,192,0,0,1699975,1722932
2026-04-01T11:44:57.768,2931592,192,0,0,1021518,4611784
2026-04-01T11:44:57.772,2934400,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.772,2937376,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.776,2940348,192,0,0,6749104,4198584
2026-04-01T11:44:57.780,2943156,192,0,0,2164066,1965434
2026-04-01T11:44:57.784,2945960,192,0,0,1700466,1955293
2026-04-01T11:44:57.785,2948764,192,0,0,-8388608,-4186443
2026-04-01T11:44:57.789,2951740,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.793,2954716,192,0,0,-2066207,-1489458
2026-04-01T11:44:57.793,2957688,192,0,0,7008102,4652434
2026-04-01T11:44:57.797,2960504,192,0,0,2515024,2111746
2026-04-01T11:44:57.801,2963300,192,0,0,2544041,4255215
2026-04-01T11:44:57.801,2966104,192,0,0,-5430752,882301
2026-04-01T11:44:57.805,2968908,192,0,0,-8388608,-8388560
2026-04-01T11:44:57.809,2971884,192,0,0,-4700910,-3517332
2026-04-01T11:44:57.813,2974860,192,0,0,6086104,5171454
2026-04-01T11:44:57.813,2977664,192,0,0,1658288,1575773
2026-04-01T11:44:57.817,2980468,192,0,0,-49807,1614784
2026-04-01T11:44:57.821,2983188,192,0,0,-8388608,-2383139
2026-04-01T11:44:57.821,2986164,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.825,2989148,192,0,0,-5867642,-4479034
2026-04-01T11:44:57.830,2992116,192,0,0,3398318,2660397
2026-04-01T11:44:57.830,2994920,192,0,0,1464828,1301848
2026-04-01T11:44:57.834,2997724,192,0,0,-7331125,-2239135
2026-04-01T11:44:57.838,3000700,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.842,3003676,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.842,3006648,192,0,0,5853924,5178080
2026-04-01T11:44:57.846,3009456,192,0,0,4343471,3118311
2026-04-01T11:44:57.850,3012260,192,0,0,2346459,2392754
2026-04-01T11:44:57.850,3015064,192,0,0,-2329843,3735695
2026-04-01T11:44:57.854,3017956,192,0,0,-8388608,-7120896
2026-04-01T11:44:57.858,3020928,192,0,0,-8064090,-7617632
2026-04-01T11:44:57.862,3023912,192,0,0,4234979,4478004
2026-04-01T11:44:57.862,3026708,192,0,0,1727054,1776010
2026-04-01T11:44:57.866,3029512,192,0,0,1842573,1555253
2026-04-01T11:44:57.870,3032320,192,0,0,-4296897,-790571
2026-04-01T11:44:57.871,3035208,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.875,3038184,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.879,3041160,192,0,0,5735178,3591253
2026-04-01T11:44:57.879,3043964,192,0,0,1808254,1819165
2026-04-01T11:44:57.883,3046768,192,0,0,1858199,1655579
2026-04-01T11:44:57.887,3049584,192,0,0,-8388608,-6127367
2026-04-01T11:44:57.891,3052556,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.891,3055524,192,0,0,1409683,1108117
2026-04-01T11:44:57.895,3058328,192,0,0,6246005,3921071
2026-04-01T11:44:57.899,3061136,192,0,0,1919859,1892102
2026-04-01T11:44:57.899,3063940,192,0,0,858652,645094
2026-04-01T11:44:57.903,3066576,192,0,0,-7993003,-4767381
2026-04-01T11:44:57.907,3069548,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.907,3072524,192,0,0,-1850205,716914
2026-04-01T11:44:57.912,3075328,192,0,0,6093538,4891809
2026-04-01T11:44:57.916,3078136,192,0,0,1703924,1671678
2026-04-01T11:44:57.916,3080940,192,0,0,-1725641,760968
2026-04-01T11:44:57.920,3083744,192,0,192,128,128
2026-04-01T11:44:57.924,3086040,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.924,3089016,192,0,0,-1735896,-966253
2026-04-01T11:44:57.928,3091904,192,0,0,7202748,3145728
2026-04-01T11:44:57.932,3094708,192,0,0,1660099,1822419
2026-04-01T11:44:57.936,3097516,192,0,0,-980051,762798
2026-04-01T11:44:57.936,3100236,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.940,3103208,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.944,3106184,192,0,0,-3852056,-3292869
2026-04-01T11:44:57.945,3109160,192,0,0,2979696,2300114
2026-04-01T11:44:57.948,3111972,192,0,0,1568126,1555473
2026-04-01T11:44:57.952,3114768,192,0,0,-4850301,-3477499
2026-04-01T11:44:57.956,3117744,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.957,3120720,192,0,0,-5787603,-4708743
2026-04-01T11:44:57.961,3123696,192,0,0,6208968,5581063
2026-04-01T11:44:57.965,3126500,192,0,0,3633115,2761531
2026-04-01T11:44:57.965,3129304,192,0,0,2603563,3247954
2026-04-01T11:44:57.969,3132108,192,0,0,-3140467,3373988
2026-04-01T11:44:57.973,3135000,6,0,0,262144,262144
2026-04-01T11:44:57.973,3137464,192,0,0,-6943464,-6596820
2026-04-01T11:44:57.977,3140440,192,0,0,5465954,4262701
2026-04-01T11:44:57.981,3143244,192,0,0,1467655,1799984
2026-04-01T11:44:57.981,3146048,192,0,0,1038761,1663843
2026-04-01T11:44:57.985,3148856,192,0,0,-6168232,-1126013
2026-04-01T11:44:57.989,3151828,192,0,0,-8388608,-8388608
2026-04-01T11:44:57.993,3154804,192,0,0,-7694028,-7904709
2026-04-01T11:44:57.993,3157780,192,0,0,5091635,3321016
2026-04-01T11:44:57.997,3160584,192,0,0,1795459,1696033
2026-04-01T11:44:58.001,3163388,192,0,0,1500993,1763468
2026-04-01T11:44:58.002,3166196,192,0,0,-8388608,-7074043
2026-04-01T11:44:58.006,3169168,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.010,3172144,192,0,0,1859626,3610524
2026-04-01T11:44:58.010,3174948,192,0,0,5409424,3792919
2026-04-01T11:44:58.014,3177756,192,0,0,1817774,1571442
2026-04-01T11:44:58.018,3180564,192,0,0,1116134,361736
2026-04-01T11:44:58.022,3183280,192,0,0,-8388608,-5963666
2026-04-01T11:44:58.022,3186264,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.026,3189228,192,0,0,-301044,2510058
2026-04-01T11:44:58.030,3192036,192,0,0,5735754,4505324
2026-04-01T11:44:58.030,3194840,192,0,0,1683516,1790363
2026-04-01T11:44:58.034,3197644,192,0,0,-2622519,-184627
2026-04-01T11:44:58.038,3200536,192,0,0,-8388608,-8290304
2026-04-01T11:44:58.038,3203508,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.043,3206484,192,0,0,-402492,261499
2026-04-01T11:44:58.047,3209204,192,0,0,2135022,2229313
2026-04-01T11:44:58.051,3212008,192,0,0,1761044,1455940
2026-04-01T11:44:58.051,3214816,192,0,0,-1868759,-356297
2026-04-01T11:44:58.055,3217704,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.059,3220680,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.059,3223664,192,0,0,6947470,4476874
2026-04-01T11:44:58.063,3226460,192,0,0,2457898,1948357
2026-04-01T11:44:58.067,3229264,192,0,0,3145728,547545
2026-04-01T11:44:58.067,3231984,192,0,0,-5946989,653291
2026-04-01T11:44:58.071,3234788,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.075,3237764,192,0,0,-4236756,-3642709
2026-04-01T11:44:58.079,3240740,192,0,0,6710271,4860129
2026-04-01T11:44:58.079,3243544,192,0,0,2902619,2291624
2026-04-01T11:44:58.083,3246348,192,0,0,288998,1355584
2026-04-01T11:44:58.088,3249068,192,0,0,-8258909,-2570030
2026-04-01T11:44:58.088,3252044,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.092,3255020,192,0,0,-5456168,-4962893
2026-04-01T11:44:58.096,3258004,192,0,0,3560004,2706335
2026-04-01T11:44:58.096,3260800,192,0,0,1549616,1661191
2026-04-01T11:44:58.100,3263612,192,0,0,1283323,3433844
2026-04-01T11:44:58.104,3266408,192,0,0,-8388608,-8315567
2026-04-01T11:44:58.108,3269384,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.108,3272360,192,0,0,3903515,5176954
2026-04-01T11:44:58.112,3275164,192,0,0,4096488,3111234
2026-04-01T11:44:58.116,3277968,192,0,0,1500004,1522196
2026-04-01T11:44:58.116,3280776,192,0,0,-6270270,-1102444
2026-04-01T11:44:58.120,3283748,192,0,0,-8388608,-8064552
2026-04-01T11:44:58.124,3286724,192,0,0,-7782014,-7389731
2026-04-01T11:44:58.125,3289700,192,0,0,4861126,4793813
2026-04-01T11:44:58.129,3292504,192,0,0,4803666,3588981
2026-04-01T11:44:58.133,3295308,192,0,0,1260504,1823379
2026-04-01T11:44:58.137,3298116,192,0,0,-5119325,-960080
2026-04-01T11:44:58.137,3301004,192,0,0,-8290304,65536
2026-04-01T11:44:58.141,3303724,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.145,3306700,192,0,0,3747759,3512370
2026-04-01T11:44:58.145,3309504,192,0,0,1597263,1850036
2026-04-01T11:44:58.149,3312308,192,0,0,1721620,1832396
2026-04-01T11:44:58.153,3315116,192,0,0,-3503276,-609185
2026-04-01T11:44:58.153,3318004,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.157,3320980,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.161,3323952,192,0,0,6019147,4358628
2026-04-01T11:44:58.165,3326760,192,0,0,1794844,1791451
2026-04-01T11:44:58.165,3329564,192,0,0,1839931,1722129
2026-04-01T11:44:58.170,3332368,192,0,0,-8280166,-5161155
2026-04-01T11:44:58.173,3335344,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.174,3338320,192,0,0,-784378,-549167
2026-04-01T11:44:58.178,3341124,192,0,0,6500475,4389950
2026-04-01T11:44:58.182,3343928,192,0,0,2040108,1986576
2026-04-01T11:44:58.182,3346736,192,0,0,-1948862,4338320
2026-04-01T11:44:58.186,3349632,192,0,0,-8388608,-1332738
2026-04-01T11:44:58.190,3352600,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.194,3355576,192,0,0,-2377369,-1057501
2026-04-01T11:44:58.194,3358548,192,0,0,2393181,2388161
2026-04-01T11:44:58.198,3361356,192,0,0,1503421,1736354
2026-04-01T11:44:58.202,3364160,192,0,0,-1338406,455622
2026-04-01T11:44:58.202,3366964,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.206,3369940,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.210,3372916,192,0,0,7061449,5541802
2026-04-01T11:44:58.211,3375720,192,0,0,2757696,2284452
2026-04-01T11:44:58.215,3378524,192,0,0,1422493,1642600
2026-04-01T11:44:58.219,3381328,192,0,0,-5193200,2288928
2026-04-01T11:44:58.223,3384220,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.223,3387196,192,0,0,-5300806,-4456119
2026-04-01T11:44:58.227,3390168,192,0,0,6633775,5683717
2026-04-01T11:44:58.231,3392976,192,0,0,3412363,2672420
2026-04-01T11:44:58.231,3395780,192,0,0,949869,1258567
2026-04-01T11:44:58.235,3398500,192,0,0,-7315377,-2568808
2026-04-01T11:44:58.239,3401476,192,12,0,2048,2048
2026-04-01T11:44:58.239,3403856,192,0,0,-7495937,-6177009
2026-04-01T11:44:58.243,3406828,192,0,0,4467305,4814707
2026-04-01T11:44:58.247,3409636,192,0,0,3932800,-4194304
2026-04-01T11:44:58.247,3412524,192,0,0,1416143,1693980
2026-04-01T11:44:58.251,3415328,192,0,0,-6400802,-1570843
2026-04-01T11:44:58.255,3418304,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.260,3421288,192,0,0,-7934757,-7749644
2026-04-01T11:44:58.260,3424256,192,0,0,4689892,3081776
2026-04-01T11:44:58.264,3427060,192,0,0,1699743,1755048
2026-04-01T11:44:58.268,3429864,192,0,0,2280106,2606529
2026-04-01T11:44:58.268,3432668,192,0,0,-8388608,-6344311
2026-04-01T11:44:58.272,3435644,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.276,3438624,192,0,0,1923160,2695505
2026-04-01T11:44:58.280,3441424,192,0,0,5162000,3676631
2026-04-01T11:44:58.280,3444228,192,0,0,1583373,1929021
2026-04-01T11:44:58.284,3447036,192,0,0,-4250823,-233759
2026-04-01T11:44:58.288,3449924,192,0,0,-8388608,-6348463
2026-04-01T11:44:58.288,3452900,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.292,3455876,192,0,0,336007,1949197
2026-04-01T11:44:58.296,3458596,192,0,0,5842634,4162321
2026-04-01T11:44:58.297,3461400,192,0,0,1721962,1664616
2026-04-01T11:44:58.301,3464204,192,0,0,-3410934,-272484
2026-04-01T11:44:58.305,3467104,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.309,3470068,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.309,3473044,192,0,0,338074,397240
2026-04-01T11:44:58.313,3475680,192,0,0,2162734,2146561
2026-04-01T11:44:58.317,3478484,192,0,0,1783364,1865203
2026-04-01T11:44:58.317,3481288,192,0,0,1295366,4753845
2026-04-01T11:44:58.321,3484096,192,0,0,-8388608,-8388608
2026-04-01T11:44:58.325,3487068,192,0,0,-8388608,-8388608
